# 2017-12-07
# num_trials=1000
# using N_mut_list
# ngens=1
# wrap_attributes =false
# additive_error=false
# int_burn_in=125
# neutral=true
# ideal=1.0
# fit_slope=1.0
N,N_mut,mutation_stddev,num_attributes,fitness_mean,fitness_coef_var,attribute_mean,attribute_coef_var,fit_diff_neg_fract,fit_diff_neg_neutral,fit_diff_pos_neutral,fit_diff_pos_fract
800,0.125,0.00015625,1,1.0,0.0,1.0030990466808987,0.0030405229191682254,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9900772232208357,0.002746507976363246,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9876331509080348,0.0036337161642200216,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0016891083242097,0.0036279231262000516,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9953214660117223,0.00236965671502291,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9882225065238943,0.003329276679251907,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9918851112843814,0.00374171263138269,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0056415316464278,0.0041792661893903255,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.003012574476618,0.0031222425023285246,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0017709082551463,0.004597011917884209,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9975035293716501,0.004134030176294694,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9871692855693486,0.006659509578759682,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9958308550582636,0.005488507847551655,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9964690369444681,0.002207152560623991,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9987169721083154,0.003228240427294091,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.00308214138564,0.005380801414484318,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9978776439061909,0.004382502333011047,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9965975350755961,0.001668415160781481,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0017320638029092,0.003602114619687796,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.995043057488553,0.0024906636916210436,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0032166700094836,0.004265330084976642,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9977449392178255,0.0034563034911911767,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0014720648795623,0.006074943156489247,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0006584267928704,0.0020767625454349934,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9931125091212054,0.004823690730619447,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0021866806396358,0.0035376164103933082,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0078451045029708,0.003833661870640833,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0060238762152631,0.002475956363512986,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9934856572991412,0.003767941741332149,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.00044454612395,0.0027465344859505044,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0019100485475758,0.003107552774064485,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9950574193345983,0.0018215717427083286,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9942503727793313,0.0021489819691179607,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9958718956970348,0.00308216232042669,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0020200642408268,0.0031203476317144107,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0037077238682865,0.006327327658056051,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0003901749146535,0.0030230925178227844,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.00458908564101,0.004017523652239722,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0016549739453946,0.0027249918982215544,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9967571343293911,0.0018175794897382636,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.005932458091918,0.013027979928822608,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0005838242908203,0.010029750616497891,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0026426056709417,0.0028936630855802992,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9974750172661794,0.005701352525851388,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0066054631997772,0.0021476273340008,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0006632180263304,0.003014558546282507,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9927871351872442,0.003651071532714712,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.003701420999294,0.004516190155906528,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9984616160820124,0.001813039993956491,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9988894628187742,0.0017712056874637314,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0087919769809326,0.005483123900665849,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0114183017181306,0.007276266741510003,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9990692893940191,0.0031412106348464703,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9955985137889606,0.0026553448903657456,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0008800767653407,0.0019263387301438615,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0054411810615584,0.004031100493887957,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9887887359448463,0.00245838015603523,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9970661949855324,0.003576637358955221,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9904364103789963,0.0030684411718983977,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0029955349416904,0.007256308128028563,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9924693951764764,0.006757914109993435,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0155766011726715,0.0048502941430385174,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.990811227720745,0.0025587930586624783,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0049425706370292,0.004708673354833445,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9853911991141625,0.002613472803959678,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9896891473747176,0.003007995506385012,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9943161789722484,0.0020646790892415775,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0094157768641892,0.005990696086967776,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9994508696979362,0.0033429848948073318,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9965730187097805,0.005098296998785273,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0020818075446045,0.004452879639578475,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0120707487384584,0.005432254132067219,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9917462186424189,0.003115798071159806,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0108075358328832,0.005797751327591358,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.007798859119766,0.002023216242555558,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0086182620788717,0.0034429609443722645,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9998288442292909,0.0021740066772522504,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9972202567877543,0.0029433184941977646,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9951708178957223,0.002014138913477024,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9984147714134811,0.009317599277085552,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9973198492325129,0.0019360887821140353,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0127705797245803,0.002350948376142343,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0027970812044003,0.0036823457851911045,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0025359237533689,0.005936674026369368,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9911173757532231,0.005771798699819508,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9951911847602929,0.0017072769932420086,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0080770519618607,0.002046716140289546,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0016757589365228,0.005038937154253777,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9855869102665226,0.0035997654719756886,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9992016059826787,0.002711655245775495,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9962043955878306,0.004489850442541569,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0020590431493417,0.003102712179303357,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0054784423355063,0.0038280955780612496,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9955332834693169,0.0042094990578717805,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0041762359212714,0.0024341978610658136,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9996328855653377,0.007521501344673217,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.00933483413349,0.004385522064773322,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9978140791708084,0.0037592821482226296,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9883636739330521,0.0027011303939073967,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0030825128374357,0.005622644002053025,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.007232939606597,0.003816189704277677,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.011510384535203,0.004933915170779523,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9993174682633545,0.0022545287482135397,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9972284322500424,0.0032291977926979447,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9941597062950253,0.0026916946634210144,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0052157555727803,0.0027688775236586046,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9934690014965643,0.0022516045875682292,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0078450391233322,0.00396047150946696,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0020412097249276,0.005278384756328801,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9952292884498632,0.0030274343711204146,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0001629301540087,0.002113384979341501,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9911804291802446,0.004130114623352145,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9994927652596935,0.007010022503352953,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.002854966574141,0.00390072442734469,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0003809530402135,0.0032415894430852295,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0143810789051146,0.002128929788867008,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0065109934402623,0.004645502324790639,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9960454300665548,0.0027348682712253197,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0052953567782297,0.004004880553160613,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.99517577444332,0.0035591487259411542,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0083223890705417,0.002963140582338702,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.008591725093277,0.004383784039980247,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9977155155666941,0.00520030494672995,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9981997705332181,0.005565335033921725,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0021198694961284,0.005167566461097872,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.004208975625687,0.0026927150949868192,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0002347441010548,0.006211013841195791,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0012404873524072,0.0032332911567503463,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9976345149387527,0.002562489302094476,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9941425690148779,0.004304272012206481,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9907131169643907,0.004981495635489289,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9965357657136336,0.003877661718729555,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9978642265404861,0.003852079728828599,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9999234906764076,0.0032011184832037537,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9965525722184975,0.0018113623501391789,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0050368189968248,0.00499379665802839,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9955601577949086,0.0023794404253923516,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9971592773675525,0.0038737792456713426,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9987793466551881,0.003945362335362104,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9943958640028323,0.0023052595760313893,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0012248134006763,0.0032895772452258693,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0076519732701086,0.006094505830151479,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.006309252262631,0.0044280440874017455,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9927039292807297,0.001881526043712237,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0041687884402817,0.003269284708092182,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9988767670911303,0.005118788052533147,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0000179323044762,0.002837586478486525,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9989282882529659,0.002412811933495835,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.004733459868565,0.0026404130393147293,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9983363102859423,0.002241682953839221,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9975897391965854,0.0035490654000387848,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9909857085143168,0.004086818701338861,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0004083690309495,0.007875384075260849,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.006276216416645,0.003412423348660843,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9945807681624868,0.00329606763649835,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9925330078055861,0.0030558874052563118,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9979893479155298,0.0020917260615399744,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9867729903068856,0.00403794239968067,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0002633381840316,0.0037672151692630888,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0064859219959699,0.0015774538839073286,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9967300093532003,0.0019373169630696515,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9945772938445316,0.0027253278282956812,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9956719406803876,0.003722531117940872,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9902118097515342,0.0021058835127277073,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9938950163083834,0.003995698107220952,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9927573142380262,0.0036653145279300294,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9966795111887844,0.00489290286136218,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0086800607483475,0.003386928356182232,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0070196154029543,0.0030728998850975673,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9900507920171023,0.003935315117767732,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9867917667637193,0.0038790305155377777,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0057413225308818,0.007905862919938535,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0060424707071873,0.005993705116320458,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9986245483118263,0.004830258645372592,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0004645828122671,0.0022416342603774563,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0078397127479595,0.004124050282304655,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0054861056100752,0.0055596678426026525,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0065314288845946,0.002412120430054931,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.99989795063136,0.007285843964885347,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0008786767317464,0.004048200876900836,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0113631531809943,0.004654253854104527,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9980462317739636,0.00251269512828226,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9948436255925601,0.003013208617413969,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0016558767503776,0.005125406432304096,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9923481237871183,0.004964262914949488,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0001439541341623,0.004751684325598163,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0016121992618365,0.002882161886172727,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.000783444659351,0.0034543103801179466,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9983964926545866,0.0056025498432449375,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9983155041636533,0.00432972680790169,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.996795232114346,0.00336794531391928,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9989820895717516,0.004158066352865725,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9948529035244077,0.002136498469007519,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0175511203041239,0.003511804549787027,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0042944852329558,0.005144618487298102,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,1.0005827600686918,0.002023889435507779,0.0,0.0,1.0,0.0
800,0.125,0.00015625,1,1.0,0.0,0.9941627034129158,0.0025974806766933018,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9919148523643238,0.006564966076490302,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9966957164289262,0.0059265979976609205,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0163796652742585,0.004611865354874197,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0115713193614282,0.007242236933006959,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9965421835966185,0.006797382185408767,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0044911796952505,0.006599798893158881,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0068362446517056,0.009133205298340885,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9843503040482249,0.006185799037734244,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0056789522268965,0.009636665685015105,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0214478994161629,0.01806669095704549,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0096470432711588,0.009829413158816396,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.99780644000129,0.005339933798585548,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9836083878593956,0.00940711668154634,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.00486686837913,0.007996355431212299,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9890366468941656,0.006708580144967672,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0024192363762763,0.005518154089347089,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0020395411631375,0.007173959909966584,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.013071474987683,0.004267192925871791,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.988676250151667,0.005292306502392552,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.006374607544389,0.006529968443366484,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0062712940635279,0.008581831518457641,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0072548000246155,0.010395494789411795,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9957748689595829,0.011033919423811928,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9783289524283072,0.006656111125414545,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0236065648095645,0.0060340491819165214,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0078818546701012,0.014144913394576566,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9836616175795919,0.002795052953651753,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0005320481609912,0.009940206784166248,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9828174865169782,0.008269643435836615,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9859428975547603,0.010146232582959757,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9934511181278696,0.00825327934015001,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0117350450242446,0.00633918304778099,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9996957975523254,0.010133901117372645,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9838315324366911,0.0037502968718112865,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9903033533104231,0.006139520731467901,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9903530138881024,0.006729015804045314,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9957125947462215,0.015050438305929332,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.009869903331341,0.010886649664788969,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.023412015726398,0.009869875419765129,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0041713946629363,0.015178624002578427,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9898571372119832,0.008628090720040024,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0233847305828554,0.0034714580157292367,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0108202067320007,0.004639434770262428,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0098193003077562,0.005125642411874959,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.007518981052184,0.005748391713599535,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,0.9934726250966226,0.016382925222615825,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0058955253464739,0.01438663662427575,0.0,0.0,1.0,0.0
800,0.25,0.0003125,1,1.0,0.0,1.0071044209317632,0.008457222329062423,0.0,0.0,1.0,0.0
