# 2017-08-14
# infinite_sites_model
# N_list="[25,50,100,200,400,800,1600,3200,6400]"
# mu_list="[0.025,0.01,0.005,0.0025]"
# ngens=5000
# burn_in=2.0
# dfe=NeutralCulturalEvolution.dfe_neutral
# dfe_str=dfe_neutral
type,N,mu,num_extinct,num_fixed,num_adv_fixed,num_del_fixed,fraction_fixed,ave_extinct_time,ave_fixed_time,ave_extinct_selcoef,ave_fixed_selcoef,ave_all_selcoef,ave_innov_count,stderr_innov_count,ave_heteroz,stderr_heteroz
N2,800,0.01,41844,49,0,0,0.0011696464803189078,11.365118057547079,1413.7551020408164,1.0,1.0,1.0,107.13144138786717,9.930761168581942,0.13953288584777207,0.010836134876826114
N2,1600,0.01,84329,39,0,0,0.00046226057272899675,11.784131200417413,2601.871794871795,1.0,1.0,1.0,151.41294373626414,14.92470456902468,0.10015009688008314,0.007500808232805788
N2,3200,0.01,167428,16,0,0,9.555433458350255e-5,12.102438062928542,3550.4375,1.0,1.0,1.0,141.05929689202696,14.20363923413733,0.05803044762406823,0.003977979211319832
N2,6400,0.01,335559,1,0,0,2.9800929789009417e-6,12.223737107334328,4065.0,1.0,1.0,1.0,97.73983511331393,5.638736786670609,0.027546881011716328,0.0012374826572710419
N2,25,0.005,581,31,0,0,0.05065359477124183,5.371772805507745,47.0,1.0,1.0,1.0,7.375273044997815,0.9720616195887319,0.29520244648318167,0.03295071708425955
N2,50,0.005,1218,22,0,0,0.017741935483870968,6.022167487684729,95.63636363636364,1.0,1.0,1.0,11.966309990465092,1.8673931524792438,0.23626774022671948,0.028798917217644306
N2,100,0.005,2710,34,0,0,0.01239067055393586,6.895571955719557,181.02941176470588,1.0,1.0,1.0,21.13283954593028,2.8388136878256067,0.19813746075195413,0.022139720737388225
N2,200,0.005,5408,22,0,0,0.004051565377532229,10.07137573964497,412.27272727272725,1.0,1.0,1.0,35.032422563585996,4.22685927924086,0.1879357828632522,0.01905128313358828
N2,400,0.005,10983,43,0,0,0.003899873027389806,10.669762360010926,710.8604651162791,1.0,1.0,1.0,72.1181566533336,9.362679235228393,0.17286780099221,0.018953371548607673
N2,800,0.005,21610,21,0,0,0.0009708289029633397,11.179592781119853,1332.047619047619,1.0,1.0,1.0,93.91086346841567,13.888929733838573,0.12234772298973186,0.01287986876517388
N2,1600,0.005,43294,21,0,0,0.00048482050098118434,11.968425185938004,2472.6190476190477,1.0,1.0,1.0,145.23894815869886,20.038098186882632,0.09924218413291323,0.010075066080409737
N2,3200,0.005,87100,7,0,0,8.036093540128807e-5,12.070367393800229,3816.714285714286,1.0,1.0,1.0,133.89781512106163,18.461030761804363,0.057372513399664926,0.005142292370832423
N2,6400,0.005,173864,1,0,0,5.751588876427113e-6,11.8575323241154,5004.0,1.0,1.0,1.0,102.21753196793577,10.894916196901624,0.027355256145267504,0.0019365711649655189
N2,25,0.0025,331,9,0,0,0.026470588235294117,5.842900302114804,46.111111111111114,1.0,1.0,1.0,6.477224350787569,1.1016150267455622,0.2770554278416346,0.03917076169142833
N2,50,0.0025,600,12,0,0,0.0196078431372549,7.08,92.33333333333333,1.0,1.0,1.0,11.579350261389097,2.3969178901972126,0.24456743838685607,0.03970787370073189
N2,100,0.0025,1261,16,0,0,0.012529365700861394,8.500396510705789,186.8125,1.0,1.0,1.0,21.205062737087832,3.4700180738913873,0.21952131601984384,0.0312885196113191
N2,200,0.0025,2800,10,0,0,0.0035587188612099642,8.43,384.7,1.0,1.0,1.0,34.26031838548687,6.714353812399753,0.17636463152526086,0.028856301340303873
N2,400,0.0025,5804,20,0,0,0.003434065934065934,10.656099241902137,753.3,1.0,1.0,1.0,62.05146007228853,10.137993262897156,0.15990559033466764,0.020639350261661166
N2,800,0.0025,11630,21,0,0,0.0018024203930993047,12.38950988822012,1364.5238095238096,1.0,1.0,1.0,125.58289386089322,21.521318124666966,0.152158352756237,0.022048773178910373
N2,1600,0.0025,23562,12,0,0,0.0005090353779587681,11.81045751633987,2744.75,1.0,1.0,1.0,149.94299760615652,26.855220036490106,0.10290485135878649,0.014354132877636275
N2,3200,0.0025,46969,7,0,0,0.00014901226158038148,12.048542655794247,3329.0,1.0,1.0,1.0,154.97154330112642,26.81875274194146,0.06309930058877915,0.008118687864242323
N2,6400,0.0025,93432,0,0,0,0.0,11.565330935867797,-1.0,1.0,-1.0,1.0,91.42650374061145,10.016232590525355,0.025844493262119742,0.0025466881347642684
